date,hour_of_day,avg(average_speed)
2022-12-25,5,21.2132077738545
2022-12-25,6,22.082079403849797
2022-12-25,7,20.679062277054186
2022-12-25,8,19.321676956877823
2022-12-25,9,17.912893797834503
2022-12-25,10,16.871695942631465
2022-12-25,11,16.0341681093983
2022-12-25,12,15.820911490472756
2022-12-25,13,15.255395058080412
2022-12-25,14,14.80329960245465
2022-12-25,15,14.466076173725444
2022-12-25,16,14.454027861751246
2022-12-25,17,14.306197698712232
2022-12-25,18,14.573751216625746
2022-12-25,19,14.55999936592669
2022-12-25,20,14.77149469482565
2022-12-25,21,15.08852256010126
2022-12-25,22,15.620463252781777
2022-12-25,23,16.291703403624997
2022-12-26,0,16.70838682782553
2022-12-26,1,17.10758047377516
2022-12-26,2,17.64532096620374
2022-12-26,3,19.54165189661734
2022-12-26,4,21.50899299680774
2022-12-26,5,21.68922257216331
2022-12-26,6,20.79626079968687
2022-12-26,7,19.69266076681801
2022-12-26,8,18.301511826810746
2022-12-26,9,16.942319516549116
2022-12-26,10,15.690351630978764
2022-12-26,11,14.43638592247039
2022-12-26,12,13.72188815677397
2022-12-26,13,13.269259764712734
2022-12-26,14,13.090607947907909
2022-12-26,15,12.997127717174733
2022-12-26,16,12.635725599064754
2022-12-26,17,12.834450356823261
2022-12-26,18,13.110038326486178
2022-12-26,19,13.671100517584923
2022-12-26,20,14.398693139530032
2022-12-26,21,14.908028283129658
2022-12-26,22,15.604563933034251
2022-12-26,23,16.95711323257698
2022-12-27,0,17.600871995155977
2022-12-27,1,18.00525158331445
2022-12-27,2,18.9139002730892
2022-12-27,3,20.956530428092716
2022-12-27,4,22.633238453005543
2022-12-27,5,21.154064915573432
2022-12-27,6,18.250006141971475
2022-12-27,7,16.447230383425257
2022-12-27,8,15.155852270426637
2022-12-27,9,14.360528912451999
2022-12-27,10,13.322870754162432
2022-12-27,11,12.619962762975515
2022-12-27,12,12.304955661744325
2022-12-27,13,12.169038755506122
2022-12-27,14,11.556239098987477
2022-12-27,15,11.199281352453593
2022-12-27,16,10.768128131311654
2022-12-27,17,10.789944613382284
2022-12-27,18,11.649470521068576
2022-12-27,19,12.979846518786962
2022-12-27,20,13.99104621426263
2022-12-27,21,14.401376456099134
2022-12-27,22,15.185036093997653
2022-12-27,23,16.30731833921458
2022-12-28,0,17.312781341740482
2022-12-28,1,17.54163756276439
2022-12-28,2,18.11316072695228
2022-12-28,3,20.35924824545265
2022-12-28,4,22.4128957638469
2022-12-28,5,20.831423098739823
2022-12-28,6,18.156076847519778
2022-12-28,7,16.587276477381494
2022-12-28,8,15.08461911225135
2022-12-28,9,14.29031685979724
2022-12-28,10,13.117063062437124
2022-12-28,11,12.359412550959515
2022-12-28,12,11.978436230298245
2022-12-28,13,11.62855534980928
2022-12-28,14,11.26452586080687
2022-12-28,15,11.101757036704402
2022-12-28,16,10.692108545650902
2022-12-28,17,10.5276462463925
2022-12-28,18,11.415805152819999
2022-12-28,19,12.658354832699787
2022-12-28,20,13.734568439831776
2022-12-28,21,14.472109480556052
2022-12-28,22,15.232357456742648
2022-12-28,23,15.994119350215465
2022-12-29,0,16.857011984915825
2022-12-29,1,17.18991862050541
2022-12-29,2,17.91169289235391
2022-12-29,3,19.6231703548526
2022-12-29,4,21.427124947364838
2022-12-29,5,20.826199971041287
2022-12-29,6,18.090134951157125
2022-12-29,7,16.40359746311024
2022-12-29,8,14.952807584702532
2022-12-29,9,14.067843288765054
2022-12-29,10,13.13779032709837
2022-12-29,11,12.633719313401487
2022-12-29,12,12.231894964213469
2022-12-29,13,11.950726336014547
2022-12-29,14,11.3694829774117
2022-12-29,15,10.956130130306653
2022-12-29,16,10.676792343358382
2022-12-29,17,10.425723987614072
2022-12-29,18,11.192827104798438
2022-12-29,19,12.240634495970216
2022-12-29,20,13.362711002687751
2022-12-29,21,14.19224419237911
2022-12-29,22,14.932700722045743
2022-12-29,23,15.562914777351367
2022-12-30,0,16.35296457798446
2022-12-30,1,16.5815060900456
2022-12-30,2,17.83833753813546
2022-12-30,3,18.99609007397226
2022-12-30,4,21.05045777848045
2022-12-30,5,20.68364108609308
2022-12-30,6,18.803214247813152
2022-12-30,7,17.21663852698583
2022-12-30,8,15.697526859250713
2022-12-30,9,14.744795979422834
2022-12-30,10,13.639097754620877
2022-12-30,11,12.55013995299617
2022-12-30,12,11.893297338248965
2022-12-30,13,11.54833606618652
2022-12-30,14,10.922997332395816
2022-12-30,15,10.908275915732652
2022-12-30,16,10.952256182291583
2022-12-30,17,11.06395803524705
2022-12-30,18,11.705465899296808
2022-12-30,19,12.394565695670503
2022-12-30,20,13.060807293115452
2022-12-30,21,13.647316164892914
2022-12-30,22,14.192972856443987
2022-12-30,23,14.767227730985361
2022-12-31,0,15.473409144256276
2022-12-31,1,16.17146662059157
2022-12-31,2,17.036573512008168
2022-12-31,3,18.10059425072488
2022-12-31,4,19.258831559397848
2022-12-31,5,20.296668784544984
2022-12-31,6,20.303120795441522
2022-12-31,7,19.63047124016627
2022-12-31,8,18.474863762282425
2022-12-31,9,16.62004902737246
2022-12-31,10,15.5450538155085
2022-12-31,11,14.295414893453088
2022-12-31,12,13.784171890491251
2022-12-31,13,13.34526041652935
2022-12-31,14,13.030221076293342
2022-12-31,15,12.831805154308727
2022-12-31,16,13.076489968236398
2022-12-31,17,13.017438919875714
2022-12-31,18,13.271658887999385
2022-12-31,19,13.186193737514287
2022-12-31,20,13.04684242699489
2022-12-31,21,12.790252823079394
2022-12-31,22,13.660314619979948
2022-12-31,23,14.68655663908219
2023-01-01,0,14.512894413569056
2023-01-01,1,14.620564965195854
2023-01-01,2,15.803843107223862
2023-01-01,3,16.662072523274688
2023-01-01,4,17.608794125003218
2023-01-01,5,18.720267153370447
2023-01-01,6,20.446101130804614
2023-01-01,7,21.239901006187367
2023-01-01,8,20.647059074165163
2023-01-01,9,19.387069913357596
2023-01-01,10,18.617436199501924
2023-01-01,11,17.581500623650232
2023-01-01,12,16.690252388013935
2023-01-01,13,16.05924003200947
2023-01-01,14,15.237435487771696
2023-01-01,15,14.675329071117
2023-01-01,16,13.987500534534492
2023-01-01,17,13.868888624612168
2023-01-01,18,14.358044370828404
2023-01-01,19,14.821300269082165
2023-01-01,20,15.078511949087037
2023-01-01,21,15.554610986907363
2023-01-01,22,16.322916795058624
2023-01-01,23,16.853773840064388
2023-01-02,0,17.260617517010456
2023-01-02,1,17.562204552265218
2023-01-02,2,18.16251799917375
2023-01-02,3,20.34301457979614
2023-01-02,4,22.764381091205234
2023-01-02,5,22.449138504337974
2023-01-02,6,21.369924389310782
2023-01-02,7,20.428216132126604
2023-01-02,8,19.07526840803044
2023-01-02,9,17.790059543557092
2023-01-02,10,16.945519753158308
2023-01-02,11,15.999734982014983
2023-01-02,12,15.241307571885466
2023-01-02,13,14.86387868366996
2023-01-02,14,14.124866120005997
2023-01-02,15,14.179540002449649
2023-01-02,16,13.804967153038664
2023-01-02,17,13.692070196713006
2023-01-02,18,14.112414415555719
2023-01-02,19,15.1306375673718
2023-01-02,20,15.464712597367226
2023-01-02,21,15.63761340872179
2023-01-02,22,16.047295301969392
2023-01-02,23,17.575473035649576
2023-01-03,0,18.600070639390417
2023-01-03,1,18.64419786535835
2023-01-03,2,19.83164976071648
2023-01-03,3,21.56295531410344
2023-01-03,4,22.614677708085487
2023-01-03,5,20.14738773880671
2023-01-03,6,15.84065787060408
2023-01-03,7,12.670743892035327
2023-01-03,8,12.125209347123207
2023-01-03,9,13.314027170921447
2023-01-03,10,12.163294768251806
2023-01-03,11,11.603816738547748
2023-01-03,12,12.215078828254386
2023-01-03,13,12.756612760069757
2023-01-03,14,12.04572768189139
2023-01-03,15,11.560879255360568
2023-01-03,16,11.316661642136848
2023-01-03,17,11.637550971202243
2023-01-03,18,12.780804421100529
2023-01-03,19,14.694808930168774
2023-01-03,20,15.259061282970537
2023-01-03,21,15.787184497328719
2023-01-03,22,16.367298864359853
2023-01-03,23,17.272427043150856
2023-01-04,0,17.548128215991163
2023-01-04,1,18.076800743059785
2023-01-04,2,18.39241775231782
2023-01-04,3,20.730744531572345
2023-01-04,4,22.302744376908734
2023-01-04,5,20.159736925011533
2023-01-04,6,15.915806231456443
2023-01-04,7,12.679785206185514
2023-01-04,8,11.814944296453504
2023-01-04,9,12.705851879715413
2023-01-04,10,13.233320316304061
2023-01-04,11,13.422822573844932
2023-01-04,12,13.286128151132354
2023-01-04,13,13.262707973553333
2023-01-04,14,12.310421975641875
2023-01-04,15,11.586599796740094
2023-01-04,16,10.653908795350484
2023-01-04,17,10.38607244926099
2023-01-04,18,11.582441760112978
2023-01-04,19,13.300931337097536
2023-01-04,20,14.605769308143365
2023-01-04,21,15.304309338424035
2023-01-04,22,15.704713601395715
2023-01-04,23,16.36678183320006
2023-01-05,0,17.162450244256238
2023-01-05,1,17.14692987251294
2023-01-05,2,18.24809034178356
2023-01-05,3,20.05340342881064
2023-01-05,4,22.39885890475388
2023-01-05,5,20.06237764776153
2023-01-05,6,15.802111721524765
2023-01-05,7,12.3516994311353
2023-01-05,8,11.627852654231802
2023-01-05,9,12.497676441778092
2023-01-05,10,12.837512756274938
2023-01-05,11,13.075891463055852
2023-01-05,12,13.04630917848237
2023-01-05,13,13.015102966248827
2023-01-05,14,12.032234012825239
2023-01-05,15,11.485022329216868
2023-01-05,16,10.992828110702082
2023-01-05,17,10.868848787576887
2023-01-05,18,11.674859239008136
2023-01-05,19,13.308946586757784
2023-01-05,20,14.38216300014925
2023-01-05,21,14.861926853292568
2023-01-05,22,15.176087199504497
2023-01-05,23,16.324059701440497
2023-01-06,0,16.736465302421415
2023-01-06,1,16.32949910357009
2023-01-06,2,16.21181995144431
2023-01-06,3,18.544307986798348
2023-01-06,4,20.78288261776297
2023-01-06,5,19.648710896451128
2023-01-06,6,16.12243901565902
2023-01-06,7,12.428409658247263
2023-01-06,8,11.804820067819865
2023-01-06,9,12.58719036869277
2023-01-06,10,12.800075987059982
2023-01-06,11,12.64116810028472
2023-01-06,12,12.732198554140682
2023-01-06,13,12.578709375794261
2023-01-06,14,11.198428491094694
2023-01-06,15,10.957491315514567
2023-01-06,16,10.972525892838751
2023-01-06,17,11.109168997069297
2023-01-06,18,11.891260836740658
2023-01-06,19,12.6886297790253
2023-01-06,20,13.329042727394793
2023-01-06,21,14.196643624130243
2023-01-06,22,14.175567537090563
2023-01-06,23,14.65687512751627
2023-01-07,0,15.153823961756748
2023-01-07,1,15.600143296957373
2023-01-07,2,16.223446084570263
2023-01-07,3,17.63522149426692
2023-01-07,4,19.523166617042307
2023-01-07,5,21.13622897799215
2023-01-07,6,20.695094299625296
2023-01-07,7,19.369486543123145
2023-01-07,8,17.552158565423134
2023-01-07,9,15.93508401289511
2023-01-07,10,14.901455865541378
2023-01-07,11,14.044789271382308
2023-01-07,12,13.562282516121844
2023-01-07,13,13.237422683076804
2023-01-07,14,13.01190077755642
2023-01-07,15,12.66264707814684
2023-01-07,16,12.176542355851561
2023-01-07,17,11.700881234831462
2023-01-07,18,11.88067798795807
2023-01-07,19,12.34594408325612
2023-01-07,20,13.052105578167104
2023-01-07,21,13.604833189392693
2023-01-07,22,13.988933324819744
2023-01-07,23,14.333249053518406
2023-01-08,0,15.109159560767432
2023-01-08,1,15.611314332937546
2023-01-08,2,16.184207622197235
2023-01-08,3,17.711843620624087
2023-01-08,4,19.63334394705033
2023-01-08,5,21.461643933581442
2023-01-08,6,21.32676646765005
2023-01-08,7,20.525891086902373
2023-01-08,8,19.01272063681581
2023-01-08,9,17.102214362542387
2023-01-08,10,15.792937862095531
2023-01-08,11,14.900850028411321
2023-01-08,12,14.385054810666704
2023-01-08,13,14.153999093086819
2023-01-08,14,13.720107990944516
2023-01-08,15,13.92610795078183
2023-01-08,16,13.414709118146478
2023-01-08,17,13.149360963023797
2023-01-08,18,13.715690440896271
2023-01-08,19,14.669920038861358
2023-01-08,20,15.44094239219053
2023-01-08,21,16.05608711656998
2023-01-08,22,16.831940307057845
2023-01-08,23,17.710992136317323
2023-01-09,0,18.22013026376688
2023-01-09,1,17.503110482996398
2023-01-09,2,17.931415376337746
2023-01-09,3,20.04236872076854
2023-01-09,4,22.319396089857623
2023-01-09,5,20.17521927629995
2023-01-09,6,15.736741422108196
2023-01-09,7,12.456933774978474
2023-01-09,8,11.752824058668327
2023-01-09,9,12.874041072192387
2023-01-09,10,13.71552362347187
2023-01-09,11,13.597402006682314
2023-01-09,12,13.4817910121639
2023-01-09,13,13.441528395230293
2023-01-09,14,12.62293844061555
2023-01-09,15,11.978594314955822
2023-01-09,16,11.745630188518527
2023-01-09,17,11.423124218531395
2023-01-09,18,12.537411948574416
2023-01-09,19,14.067328117790465
2023-01-09,20,15.212678705287983
2023-01-09,21,15.62178453714565
2023-01-09,22,16.197365570690355
2023-01-09,23,16.951621971769526
2023-01-10,0,17.348113394047097
2023-01-10,1,17.662968548290223
2023-01-10,2,18.095139164110687
2023-01-10,3,20.33657386312793
2023-01-10,4,22.440372308439063
2023-01-10,5,20.052072746986234
2023-01-10,6,15.665700545101942
2023-01-10,7,12.110035145068617
2023-01-10,8,11.300616270260386
2023-01-10,9,12.146587061104343
2023-01-10,10,12.722192626452973
2023-01-10,11,12.821061618443476
2023-01-10,12,13.040234349954877
2023-01-10,13,13.002078292443374
2023-01-10,14,12.084779849318105
2023-01-10,15,11.316807846085982
2023-01-10,16,11.027052228185747
2023-01-10,17,10.807694694960755
2023-01-10,18,11.814536426098856
2023-01-10,19,13.491562276419897
2023-01-10,20,14.557648530277788
2023-01-10,21,15.097509377013973
2023-01-10,22,15.47764304605139
2023-01-10,23,16.272029214191875
2023-01-11,0,16.766990119268414
2023-01-11,1,17.210444120591966
2023-01-11,2,17.95098857042224
2023-01-11,3,19.90787353285022
2023-01-11,4,22.58424044206618
2023-01-11,5,20.13577905120031
2023-01-11,6,15.545104918970974
2023-01-11,7,12.210759998176334
2023-01-11,8,11.278698420963046
2023-01-11,9,11.942633541734674
2023-01-11,10,12.452759615477127
2023-01-11,11,12.722430912311737
2023-01-11,12,12.874931548601904
2023-01-11,13,12.827532928421729
2023-01-11,14,11.968890213826814
2023-01-11,15,11.538356603823294
2023-01-11,16,11.3824108842908
2023-01-11,17,10.88084579934885
2023-01-11,18,11.768658324200688
2023-01-11,19,13.288054952010057
2023-01-11,20,14.380577244682952
2023-01-11,21,14.831553050969367
2023-01-11,22,15.293185759053195
2023-01-11,23,15.945936033016846
2023-01-12,0,16.466269257526633
2023-01-12,1,17.092646753004185
2023-01-12,2,17.872831477543365
2023-01-12,3,20.467794539157268
2023-01-12,4,22.880569842591527
2023-01-12,5,20.10132337600284
2023-01-12,6,15.205204033490046
2023-01-12,7,11.634645335935591
2023-01-12,8,10.485055485139249
2023-01-12,9,11.228551265134138
2023-01-12,10,12.15121811536989
2023-01-12,11,12.439922412094385
2023-01-12,12,12.943447496577456
2023-01-12,13,12.934895554637661
2023-01-12,14,11.802503994919242
2023-01-12,15,11.001444761923903
2023-01-12,16,10.722339719139722
2023-01-12,17,9.965359310816854
2023-01-12,18,10.265167223059652
2023-01-12,19,12.258329930991188
2023-01-12,20,13.178469073969836
2023-01-12,21,14.355884522838798
2023-01-12,22,14.982555659662706
2023-01-12,23,15.84970361451554
2023-01-13,0,16.400710516203468
2023-01-13,1,16.77611873224321
2023-01-13,2,17.47992594251043
2023-01-13,3,19.67440512021572
2023-01-13,4,22.301487493953868
2023-01-13,5,20.51421221524137
2023-01-13,6,16.06318702442007
2023-01-13,7,12.741798150316749
2023-01-13,8,12.217419581492777
2023-01-13,9,13.232041014395357
2023-01-13,10,13.320994995599987
2023-01-13,11,12.96571595674258
2023-01-13,12,12.969155516563147
2023-01-13,13,12.618876582918684
2023-01-13,14,11.279627423968952
2023-01-13,15,10.74835983381922
2023-01-13,16,10.796248141935218
2023-01-13,17,10.897781746459385
2023-01-13,18,11.593887674771205
2023-01-13,19,12.28820603228412
2023-01-13,20,13.211818611135993
2023-01-13,21,13.715244890200678
2023-01-13,22,13.759096475740677
2023-01-13,23,13.975170647071652
2023-01-14,0,14.645672888270937
2023-01-14,1,15.084599202845844
2023-01-14,2,15.737973490765281
2023-01-14,3,17.1986710674543
2023-01-14,4,19.65574902210448
2023-01-14,5,20.848346550287225
2023-01-14,6,20.21920328097067
2023-01-14,7,18.841094382058948
2023-01-14,8,17.428807661945136
2023-01-14,9,15.715768223654857
2023-01-14,10,14.474515450230594
2023-01-14,11,13.669003340604945
2023-01-14,12,13.115993868027717
2023-01-14,13,12.634663251312732
2023-01-14,14,12.77033831861679
2023-01-14,15,12.311110829677588
2023-01-14,16,11.77905015228503
2023-01-14,17,11.23477911521265
2023-01-14,18,11.425086390661937
2023-01-14,19,11.73745763847583
2023-01-14,20,12.651088288121517
2023-01-14,21,13.237149103820135
2023-01-14,22,13.301091407937452
2023-01-14,23,14.058802945519302
2023-01-15,0,14.777975973770555
2023-01-15,1,15.43321210080521
2023-01-15,2,15.900984322459928
2023-01-15,3,16.907981039314173
2023-01-15,4,18.66177619592047
2023-01-15,5,20.33334124348184
2023-01-15,6,20.289261868841024
2023-01-15,7,19.370872910613283
2023-01-15,8,17.825134355014757
2023-01-15,9,16.305037377943552
2023-01-15,10,15.236270015772657
2023-01-15,11,14.44155898257448
2023-01-15,12,13.623284848392307
2023-01-15,13,13.192401536422299
2023-01-15,14,12.814388838755725
2023-01-15,15,12.741408809635338
2023-01-15,16,12.467177554480244
2023-01-15,17,12.39084827734236
2023-01-15,18,12.59304952377839
2023-01-15,19,13.334475034710051
2023-01-15,20,13.912714482729136
2023-01-15,21,14.512147307008357
2023-01-15,22,15.199787975725084
2023-01-15,23,16.075586099725022
2023-01-16,0,16.6020276721174
2023-01-16,1,16.779907711025086
2023-01-16,2,17.061848121799066
2023-01-16,3,18.967831153205065
2023-01-16,4,21.95504091482994
2023-01-16,5,21.775028983285896
2023-01-16,6,19.978201746401442
2023-01-16,7,18.37296624605425
2023-01-16,8,16.0877181787754
2023-01-16,9,15.242801879827109
2023-01-16,10,14.819819808417277
2023-01-16,11,14.24575530944044
2023-01-16,12,14.008226226215324
2023-01-16,13,13.513402872197233
2023-01-16,14,12.979603557799157
2023-01-16,15,12.90655290004452
2023-01-16,16,12.78532622153642
2023-01-16,17,12.577068660477874
2023-01-16,18,13.003748913915768
2023-01-16,19,14.077326883471283
2023-01-16,20,15.031321088815458
2023-01-16,21,15.881735512433
2023-01-16,22,16.56798901835585
2023-01-16,23,17.41485953806595
2023-01-17,0,17.79070421386861
2023-01-17,1,17.4822138399761
2023-01-17,2,18.300477833524326
2023-01-17,3,21.021266330476667
2023-01-17,4,23.67278126817463
2023-01-17,5,20.59851098046058
2023-01-17,6,16.106138265376057
2023-01-17,7,12.453874782654726
2023-01-17,8,11.30265552796892
2023-01-17,9,11.930444842709944
2023-01-17,10,12.423906033671233
2023-01-17,11,12.572556183764275
2023-01-17,12,13.072316795822614
2023-01-17,13,13.050905665295021
2023-01-17,14,12.374469699888554
2023-01-17,15,11.541947458232166
2023-01-17,16,11.052978015238784
2023-01-17,17,10.759105443028186
2023-01-17,18,11.736209793590826
2023-01-17,19,13.573992655920122
2023-01-17,20,14.714746133619768
2023-01-17,21,15.289220761604797
2023-01-17,22,15.836290050183054
2023-01-17,23,16.52291189622467
2023-01-18,0,16.973770755286917
2023-01-18,1,16.868492019402694
2023-01-18,2,17.257891314218675
2023-01-18,3,20.141824442859413
2023-01-18,4,22.530450074716146
2023-01-18,5,19.800222498052808
2023-01-18,6,15.699044004526105
2023-01-18,7,12.300558510651326
2023-01-18,8,11.43810979977874
2023-01-18,9,12.006776062242258
2023-01-18,10,12.581929482519241
2023-01-18,11,12.598819759078252
2023-01-18,12,12.660478126468194
2023-01-18,13,12.844831678309557
2023-01-18,14,11.745024634804082
2023-01-18,15,11.072641714597232
2023-01-18,16,10.868709406131241
2023-01-18,17,10.468962981013672
2023-01-18,18,11.438084214271845
2023-01-18,19,13.134572160699154
2023-01-18,20,14.334679010816608
2023-01-18,21,14.998090799599467
2023-01-18,22,15.176556623826553
2023-01-18,23,15.75524394771643
2023-01-19,0,16.373825764102076
2023-01-19,1,16.605974420931606
2023-01-19,2,17.498591418861828
2023-01-19,3,19.95858973560521
2023-01-19,4,22.594890287499737
2023-01-19,5,20.423299191027304
2023-01-19,6,16.10431125132919
2023-01-19,7,12.43262836791372
2023-01-19,8,11.036821618831212
2023-01-19,9,10.885865608206759
2023-01-19,10,11.247860990111537
2023-01-19,11,11.533716425662506
2023-01-19,12,11.483870914360086
2023-01-19,13,11.750900997102903
2023-01-19,14,10.639647363306603
2023-01-19,15,9.522474087355182
2023-01-19,16,9.469753191587607
2023-01-19,17,9.463719236699795
2023-01-19,18,10.340980061637215
2023-01-19,19,11.593054533133534
2023-01-19,20,12.771702678611415
2023-01-19,21,13.192262193619845
2023-01-19,22,14.206750879449322
2023-01-19,23,15.59503563679929
2023-01-20,0,16.25417814902688
2023-01-20,1,16.7993727721254
2023-01-20,2,17.03518521349407
2023-01-20,3,19.194560865873612
2023-01-20,4,22.162930944368544
2023-01-20,5,20.588207483314378
2023-01-20,6,16.483958098630694
2023-01-20,7,13.103033896646458
2023-01-20,8,12.242953632140445
2023-01-20,9,12.892194911702045
2023-01-20,10,12.985495251282902
2023-01-20,11,12.791990303009904
2023-01-20,12,12.675396576098967
2023-01-20,13,11.900158801267501
2023-01-20,14,11.104749077047508
2023-01-20,15,10.705157871464538
2023-01-20,16,10.81345565379098
2023-01-20,17,10.799492089258342
2023-01-20,18,11.515599015367565
2023-01-20,19,12.224815900041106
2023-01-20,20,12.8570953872063
2023-01-20,21,13.723201212511908
2023-01-20,22,13.78741486522813
2023-01-20,23,13.986591489823356
2023-01-21,0,14.635465398893295
2023-01-21,1,15.08627055173122
2023-01-21,2,15.662833529612294
2023-01-21,3,17.2489498160111
2023-01-21,4,19.061536496145703
2023-01-21,5,20.655496049683943
2023-01-21,6,20.165709222980315
2023-01-21,7,18.91994424034654
2023-01-21,8,17.08179628860345
2023-01-21,9,15.64302226119763
2023-01-21,10,14.586842934927553
2023-01-21,11,13.909985282267472
2023-01-21,12,13.16545446727515
2023-01-21,13,12.691026290090104
2023-01-21,14,12.68318374787637
2023-01-21,15,12.309990021515699
2023-01-21,16,11.76952808308638
2023-01-21,17,11.535631772847267
2023-01-21,18,11.731545495606252
2023-01-21,19,11.945006900233828
2023-01-21,20,12.745059553193105
2023-01-21,21,13.409517585147555
2023-01-21,22,13.523681900884084
2023-01-21,23,14.14186428863914
2023-01-22,0,14.864800302279773
2023-01-22,1,15.394376014483921
2023-01-22,2,16.138655340870123
2023-01-22,3,17.15152691125808
2023-01-22,4,18.94449520517286
2023-01-22,5,20.55209247032708
2023-01-22,6,21.081057400417443
2023-01-22,7,20.18858454125434
2023-01-22,8,18.96271127744166
2023-01-22,9,17.182293410358955
2023-01-22,10,15.985665773291517
2023-01-22,11,14.85898965532594
2023-01-22,12,14.085494539655839
2023-01-22,13,13.553200700522885
2023-01-22,14,13.30906383738057
2023-01-22,15,13.188193462365877
2023-01-22,16,12.49796751147165
2023-01-22,17,12.084971211144579
2023-01-22,18,12.376521394192439
2023-01-22,19,12.852201142025793
2023-01-22,20,13.807735394454607
2023-01-22,21,14.684316079079702
2023-01-22,22,15.139870919240478
2023-01-22,23,16.07832408285426
2023-01-23,0,16.598965941382925
2023-01-23,1,17.034467740469807
2023-01-23,2,17.745214216873286
2023-01-23,3,19.716299235096265
2023-01-23,4,21.86483071772459
2023-01-23,5,19.93567410354757
2023-01-23,6,15.860159967240968
2023-01-23,7,12.497032891797945
2023-01-23,8,11.429182625936546
2023-01-23,9,12.113301302135934
2023-01-23,10,12.207991253925746
2023-01-23,11,12.420034923762438
2023-01-23,12,12.629773872266945
2023-01-23,13,12.402360097651506
2023-01-23,14,11.53980067236359
2023-01-23,15,11.128378768364628
2023-01-23,16,11.707388145123604
2023-01-23,17,11.810610025456127
2023-01-23,18,12.698045544447103
2023-01-23,19,13.902697820565836
2023-01-23,20,14.705325722313294
2023-01-23,21,15.371170888857565
2023-01-23,22,15.902172066693097
2023-01-23,23,16.546346580985666
2023-01-24,0,17.04489861163749
2023-01-24,1,17.24541657121739
2023-01-24,2,17.907061373157937
2023-01-24,3,19.68478218266023
2023-01-24,4,22.371166533013806
2023-01-24,5,20.13937318838978
2023-01-24,6,15.833003935451302
2023-01-24,7,12.400403551389958
2023-01-24,8,11.418139685393104
2023-01-24,9,11.94752320450274
2023-01-24,10,12.329816255054174
2023-01-24,11,12.33562494820052
2023-01-24,12,12.604255315600296
2023-01-24,13,12.497150976034495
2023-01-24,14,11.734110528869929
2023-01-24,15,11.130712465588466
2023-01-24,16,10.997082797236617
2023-01-24,17,10.62123916165141
2023-01-24,18,11.54453981047152
2023-01-24,19,13.104592399158088
2023-01-24,20,14.277457891424321
2023-01-24,21,14.79633540758644
2023-01-24,22,15.360215226408624
2023-01-24,23,15.987393399904658
2023-01-25,0,16.70877569168542
2023-01-25,1,16.77965207602061
2023-01-25,2,17.474494274541804
2023-01-25,3,19.60794124418493
2023-01-25,4,22.382045019578598
2023-01-25,5,20.544584462875648
2023-01-25,6,15.894073469835174
2023-01-25,7,12.511655594063011
2023-01-25,8,11.679052990314991
2023-01-25,9,12.397837177972603
2023-01-25,10,12.863920413519098
2023-01-25,11,12.880842983649709
2023-01-25,12,12.731346767073875
2023-01-25,13,11.22470903117228
2023-01-25,14,10.518054161743308
2023-01-25,15,10.439758953331541
2023-01-25,16,10.470377266434518
2023-01-25,17,10.539917055450315
2023-01-25,18,10.781292635906087
2023-01-25,19,11.5297400095021
2023-01-25,20,12.406389153448458
2023-01-25,21,13.251354055820832
2023-01-25,22,14.109307652672538
2023-01-25,23,15.236764599179006
2023-01-26,0,16.19931536091759
2023-01-26,1,16.616723329561328
2023-01-26,2,16.851775570352252
2023-01-26,3,19.532808172752837
2023-01-26,4,22.69414233135358
2023-01-26,5,20.133499328592627
2023-01-26,6,15.980004349247485
2023-01-26,7,12.461963238215557
2023-01-26,8,11.560814659784905
2023-01-26,9,12.028920508811192
2023-01-26,10,12.30153025190017
2023-01-26,11,12.418847657616718
2023-01-26,12,12.612186110566867
2023-01-26,13,12.855069141931597
2023-01-26,14,11.972369604111293
2023-01-26,15,11.189597149450996
2023-01-26,16,10.786236242547176
2023-01-26,17,10.419983437876796
2023-01-26,18,11.035093201629445
2023-01-26,19,12.354946864714568
2023-01-26,20,13.566511256942832
2023-01-26,21,14.186043562719094
2023-01-26,22,14.654094115764275
2023-01-26,23,15.360780792355813
2023-01-27,0,15.734914649038723
2023-01-27,1,16.092162358352486
2023-01-27,2,16.839990661877188
2023-01-27,3,18.970942121615458
2023-01-27,4,22.149269710239185
2023-01-27,5,20.739997163857193
2023-01-27,6,16.736499881864912
2023-01-27,7,13.43178608295996
2023-01-27,8,12.55073723745956
2023-01-27,9,13.29914130314406
2023-01-27,10,13.09712570108562
2023-01-27,11,12.846302304008107
2023-01-27,12,12.861779545081811
2023-01-27,13,12.619311863032157
2023-01-27,14,11.501556060756101
2023-01-27,15,10.826945248673757
2023-01-27,16,11.011895961999155
2023-01-27,17,10.89406673855078
2023-01-27,18,11.378996119079575
2023-01-27,19,11.959309158005428
2023-01-27,20,12.69316369382433
2023-01-27,21,13.353345651499424
2023-01-27,22,13.404460925482233
2023-01-27,23,13.834054354723692
2023-01-28,0,14.383706557232653
2023-01-28,1,14.742196604119492
2023-01-28,2,15.573001029263164
2023-01-28,3,16.6779574692238
2023-01-28,4,18.60705092759382
2023-01-28,5,19.986000876751767
2023-01-28,6,19.853086798673136
2023-01-28,7,18.56099576418786
2023-01-28,8,16.85709920202208
2023-01-28,9,15.36865261246555
2023-01-28,10,14.170015790913489
